event_id,index,match_id,frame_start,frame_end,frame_physical_start,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_player_possession_frame_end,associated_player_possession_end_type_id,associated_player_possession_end_type,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,consecutive_on_ball_engagements,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_distance_to_goal_start,player_targeted_distance_to_goal_end,player_targeted_angle_to_goal_start,player_targeted_angle_to_goal_end,player_targeted_average_speed,player_targeted_speed_avg_band_id,player_targeted_speed_avg_band,speed_difference,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,n_player_targeted_opponents_ahead_start,n_player_targeted_opponents_ahead_end,n_player_targeted_teammates_ahead_start,n_player_targeted_teammates_ahead_end,n_player_targeted_teammates_within_5m_start,n_player_targeted_teammates_within_5m_end,n_player_targeted_opponents_within_5m_start,n_player_targeted_opponents_within_5m_end,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_distance_start,interplayer_distance_end,interplayer_distance_min,interplayer_distance_start_physical,close_at_player_possession_start,interplayer_angle,interplayer_direction_id,interplayer_direction,angle_of_engagement,goal_side_start,goal_side_end,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,pressing_chain,pressing_chain_length,pressing_chain_end_type_id,pressing_chain_end_type,pressing_chain_index,index_in_pressing_chain,simultaneous_defensive_engagement_same_target,simultaneous_defensive_engagement_same_target_rank,affected_line_breaking_passing_option_id,affected_line_break_id,affected_line_break,affected_line_breaking_passing_option_attempted,affected_line_breaking_passing_option_xthreat,affected_line_breaking_passing_option_dangerous,affected_line_breaking_passing_option_run_subtype_id,affected_line_breaking_passing_option_run_subtype,possession_danger,beaten_by_possession,beaten_by_movement,stop_possession_danger,reduce_possession_danger,force_backward,xloss_player_possession_start,xloss_player_possession_end,xloss_player_possession_max,xshot_player_possession_start,xshot_player_possession_end,xshot_player_possession_max,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated,reception_difficulty_start_id,reception_difficulty_start,time_to_impact_start_id,time_to_impact_start,time_to_impact_end_id,time_to_impact_end,space_constraint_start_id,space_constraint_start,passing_option_ease_start_id,passing_option_ease_start,passing_option_ease_end_id,passing_option_ease_end,overall_pressure_start_id,overall_pressure_start,overall_pressure_end_id,overall_pressure_end
8_119,596,2002584,8023,8064,,13:21.3,13:25.4,13,21,4.1,1,1,left_to_right,8,player_possession,,,53347,Alejandro Balde,2,LB,,,,,264,FC Barcelona,26.44,31.74,1,wide_left,3,attacking_third,False,25.11,31.35,1,wide_left,3,attacking_third,False,,,,,,,,,3,drawing,1,1,47,2,False,False,False,False,14,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,9.83,-163.66,2,backward,False,False,8.81,1,jogging,8.12,5.21,-2.91,33.17,35.92,6.73,10.81,4.08,19.33,16.58,-2.75,False,False,1,pass_reception,1,pass,,False,False,True,False,False,False,False,50.32,3,sideway_left,18.76,2,medium,1,successful,7_301,False,25738,Pedri,9,LDM,18.94,20.46,1,wide_left,3,attacking_third,False,17.55,20.21,1,wide_left,3,attacking_third,False,,,,,,,,,0.9961,False,0.0032,False,4,1,1,0,0,1,2,0,0,3,1,2,2,2,2,4,4,,,,,,,,,True,451,2,,,,False,,,False,,,,,,,12.52,1,short,,,,,,-119.53,4,sideway_right,,,,13.46,1,short,-124.16,4,sideway_right,False,9,10,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,2,easy,2,easy,2,easy,3,medium,3,medium,1,very_easy,3,medium_pressure,1,no_pressure
7_299,597,2002584,8023,8028,,13:21.3,13:21.8,13,21,0.5,1,1,left_to_right,7,passing_option,,,9106,R. Lewandowski,19,CF,53347,Alejandro Balde,2,LB,264,FC Barcelona,30.81,7.29,3,center,3,attacking_third,False,31.78,8.22,3,center,3,attacking_third,False,8_119,8023,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,1.08,43.79,1,forward,False,False,9.68,1,jogging,5.12,4.84,-0.27,33.17,34.57,2.36,2.79,0.43,19.33,17.93,-1.4,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,False,,,,,,,24.11,2,medium,,,,,,-79.07,4,sideway_right,,,,,,,,,,True,5,3,2,3,ahead,3,ahead,24.84,23.04,26.44,31.74,1,wide_left,3,attacking_third,False,27.03,30.76,1,wide_left,3,attacking_third,False,False,False,,False,True,0.0194,0.5133,0.6407,True,8025,True,,,,,,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,,,,,
7_300,598,2002584,8023,8048,,13:21.3,13:23.8,13,21,2.5,1,1,left_to_right,7,passing_option,,,16062,Raphinha,16,LW,53347,Alejandro Balde,2,LB,264,FC Barcelona,30.7,16.33,2,half_space_left,3,attacking_third,False,40.07,28.7,1,wide_left,3,attacking_third,False,8_119,8023,,,,1_61,1,behind,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,15.66,52.86,3,sideway_left,True,False,25.61,4,sprinting,2.17,2.71,0.53,33.17,38.73,2.47,-1.34,-3.81,19.33,13.77,-5.56,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,True,2,around,3,last,2,around,15.99,2,medium,,,,,,-74.55,4,sideway_right,,,,,,,,,,True,5,3,2,3,ahead,3,ahead,15.99,11.0,26.44,31.74,1,wide_left,3,attacking_third,False,29.18,30.27,1,wide_left,3,attacking_third,False,False,False,,False,False,0.0124,0.6819,0.9688,True,8023,True,,,,,,,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,,,,,
9_116,599,2002584,8026,8050,8026,13:21.6,13:24.0,13,21,2.4,1,2,right_to_left,9,on_ball_engagement,12,pressure,69308,Juanlu Sánchez,8,RB,53347,Alejandro Balde,2,LB,266,Sevilla FC,-30.53,-26.04,5,wide_right,1,defensive_third,False,-32.79,-30.1,5,wide_right,1,defensive_third,False,8_119,8023,8064,1,pass,,,,3,drawing,1,1,47,,,,,,,False,2,finish,8,low_block,,,,,,,,,,,,,False,False,5.54,-119.1,4,sideway_right,,,8.31,1,jogging,,,,-34.02,-38.53,3.49,5.74,2.25,18.48,13.97,-4.51,,,,,,,False,,,,,,,,,,,,,,,,,,53347,Alejandro Balde,2,LB,,,,,,,,,,,,,,,40.43,38.76,129.58,127.82,8.39,1,jogging,-0.08,,,,,,,,,,,,,,,,,,,,5,5,5,7,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,6.37,4.09,1.84,6.37,False,,,,153.78,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,,,,,,,,,False,False,False,False,False,False,0.243,0.043,0.302,0.005,0.0,0.008,True,True,True,True,,,,,,,,,,,,,,,,,
7_301,600,2002584,8040,8064,,13:23.0,13:25.4,13,23,2.4,1,1,left_to_right,7,passing_option,,,25738,Pedri,9,LDM,53347,Alejandro Balde,2,LB,264,FC Barcelona,19.38,14.66,2,half_space_left,3,attacking_third,False,18.94,20.46,1,wide_left,3,attacking_third,False,8_119,8023,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,6.1,94.34,3,sideway_left,True,False,9.11,1,jogging,7.83,4.7,-3.12,38.12,35.92,18.74,16.98,-1.76,14.38,16.58,2.2,False,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,451,2,,,,False,,,False,,,,,,,12.52,1,short,,,,,,-119.53,4,sideway_right,,,,13.46,1,short,-124.16,4,sideway_right,False,9,10,-1,1,behind,1,behind,18.03,12.52,29.86,29.33,1,wide_left,3,attacking_third,False,25.11,31.35,1,wide_left,3,attacking_third,False,True,True,True,False,False,0.0032,0.9961,0.9551,True,8064,False,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,,,,,,,,,,,,,,,,
7_302,601,2002584,8041,8064,,13:23.1,13:25.4,13,23,2.3,1,1,left_to_right,7,passing_option,,,4465,Íñigo Martínez,4,LCB,53347,Alejandro Balde,2,LB,264,FC Barcelona,15.58,22.87,1,wide_left,2,middle_third,False,12.28,22.91,1,wide_left,2,middle_third,False,8_119,8023,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,3.14,179.31,2,backward,False,False,,,,11.41,13.01,1.6,38.35,35.92,22.77,23.64,0.87,14.15,16.58,2.43,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,False,,,,,,,16.13,2,medium,,,,,,-154.67,2,backward,,,,,,,,,,False,6,10,-4,1,behind,1,behind,15.74,15.36,29.92,29.36,1,wide_left,3,attacking_third,False,25.11,31.35,1,wide_left,3,attacking_third,False,False,False,,False,False,0.0023,0.9796,0.9232,True,8045,False,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,,,,,,,,,,
9_117,602,2002584,8074,8105,8074,13:26.4,13:29.5,13,26,3.1,1,2,right_to_left,9,on_ball_engagement,12,pressure,9585,Saúl Ñíguez,15,AM,25738,Pedri,9,LDM,266,Sevilla FC,-23.33,-21.75,5,wide_right,1,defensive_third,False,-14.71,-7.97,3,center,2,middle_third,False,8_120,8077,8105,1,pass,,,,3,drawing,1,1,47,,,,,,,False,2,finish,8,low_block,,,,,,,,,,,,,False,False,16.41,57.97,3,sideway_left,,,19.82,2,running,,,,-34.22,-31.11,10.89,16.4,5.51,18.28,21.39,3.11,,,,,,,False,,,,,,,,,,,,,,,,,,25738,Pedri,9,LDM,,,,,,,,,,,,,,,40.27,39.33,149.2,170.19,17.05,2,running,2.77,,,,,,,,,,,,,,,,,,,,0,1,10,10,6,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,5.54,1.6,1.55,5.54,False,,,,-23.11,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,,,,,,,,,False,False,False,False,False,False,0.035,0.023,0.069,0.0,0.0,0.001,True,True,True,True,,,,,,,,,,,,,,,,,
8_120,603,2002584,8077,8105,,13:26.7,13:29.5,13,26,2.8,1,1,left_to_right,8,player_possession,,,25738,Pedri,9,LDM,,,,,264,FC Barcelona,17.55,20.21,1,wide_left,3,attacking_third,False,13.74,6.7,3,center,2,middle_third,False,,,,,,,,,3,drawing,1,1,47,3,False,False,False,False,14,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,14.18,-105.75,4,sideway_right,False,True,18.18,2,running,4.7,1.6,-3.1,33.78,31.11,16.23,17.37,1.14,18.72,21.39,2.67,False,False,1,pass_reception,1,pass,,False,False,True,False,False,False,False,-124.16,4,sideway_right,13.46,1,short,1,successful,7_304,False,11630,J. Koundé,8,RB,13.55,-16.17,4,half_space_right,2,middle_third,False,14.44,-19.43,4,half_space_right,2,middle_third,False,,,,,,,,,0.9919,False,0.0045,False,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,6,6,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,22.87,2,medium,,,,,,-90.48,4,sideway_right,,,,26.14,2,medium,-88.47,4,sideway_right,False,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,1,very_easy,3,medium,4,hard,2,easy,2,easy,2,easy,2,low_pressure,3,medium_pressure
7_303,604,2002584,8077,8105,,13:26.7,13:29.5,13,26,2.8,1,1,left_to_right,7,passing_option,,,24123,R. Araújo,6,RCB,25738,Pedri,9,LDM,264,FC Barcelona,6.97,4.3,3,center,2,middle_third,False,7.48,-1.9,3,center,2,middle_third,False,8_120,8077,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,6.48,-85.3,4,sideway_right,False,False,9.04,1,jogging,13.76,12.23,-1.53,33.78,31.11,26.81,23.63,-3.18,18.72,21.39,2.67,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,16.47,2,medium,,,,,,-118.67,4,sideway_right,,,,,,,,,,False,10,10,0,1,behind,1,behind,19.11,10.64,17.55,20.21,1,wide_left,3,attacking_third,False,13.74,6.7,3,center,2,middle_third,False,False,False,,False,False,0.0034,0.9975,0.9782,True,8089,True,,,,,,,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,,,,,
7_304,605,2002584,8090,8105,,13:28.0,13:29.5,13,28,1.5,1,1,left_to_right,7,passing_option,,,11630,J. Koundé,8,RB,25738,Pedri,9,LDM,264,FC Barcelona,13.13,-13.32,4,half_space_right,2,middle_third,False,13.55,-16.17,4,half_space_right,2,middle_third,False,8_120,8077,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,2.69,-81.62,4,sideway_right,False,False,7.02,1,jogging,13.26,11.04,-2.22,32.24,31.11,19.11,17.56,-1.55,20.26,21.39,1.13,False,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,22.87,2,medium,,,,,,-90.48,4,sideway_right,,,,26.14,2,medium,-88.47,4,sideway_right,False,10,10,0,2,same_line,2,same_line,29.39,22.87,15.53,15.97,2,half_space_left,2,middle_third,False,13.74,6.7,3,center,2,middle_third,False,True,True,True,False,False,0.0045,0.9919,0.9568,True,8105,False,,,,,,,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,,,,,,,,,,,,,,,,
1_62,606,2002584,8120,8135,,13:31.0,13:32.5,13,31,1.5,1,1,left_to_right,1,off_ball_run,6,pulling_half_space,54937,Gavi,15,AM,11630,J. Koundé,8,RB,264,FC Barcelona,26.15,-8.78,3,center,3,attacking_third,False,29.5,-14.71,4,half_space_right,3,attacking_third,False,8_121,8121,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,6.42,-60.54,4,sideway_right,True,False,16.26,2,running,2.6,2.23,-0.37,31.29,33.38,5.14,3.88,-1.26,21.21,19.12,-2.09,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,15.73,14.4,14.4,-19.24,4,half_space_right,2,middle_third,False,16.67,-21.25,5,wide_right,2,middle_third,False,False,False,,False,False,0.0087,0.6698,0.7469,True,,False,0,False,,,,False,,,5,4,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,
8_121,607,2002584,8121,8134,,13:31.1,13:32.4,13,31,1.3,1,1,left_to_right,8,player_possession,,,11630,J. Koundé,8,RB,,,,,264,FC Barcelona,14.44,-19.43,4,half_space_right,2,middle_third,False,16.47,-21.18,5,wide_right,2,middle_third,False,,,,,,,,,3,drawing,1,1,47,4,False,False,False,False,14,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,2.61,-40.76,1,forward,True,False,7.81,1,jogging,11.04,6.16,-4.88,31.42,33.19,16.98,16.72,-0.26,21.08,19.31,-1.77,False,False,1,pass_reception,1,pass,,False,False,True,False,False,False,False,-88.47,4,sideway_right,26.14,2,medium,1,successful,7_307,True,16062,Raphinha,16,LW,28.59,29.53,1,wide_left,3,attacking_third,False,22.12,31.48,1,wide_left,3,attacking_third,False,,,,,,,,,0.6936,False,0.0084,False,3,1,0,0,0,0,3,0,0,3,0,1,3,1,3,7,7,,,,,,,,,False,,,,,,,,,,,,,,,,52.14,3,long,,,,,,76.56,3,sideway_left,,,,52.96,3,long,83.88,3,sideway_left,True,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,2,easy,1,very_easy,2,easy,1,very_easy,1,very_easy,2,easy,1,no_pressure,2,low_pressure
7_305,608,2002584,8121,8134,,13:31.1,13:32.4,13,31,1.3,1,1,left_to_right,7,passing_option,,,639784,Lamine Yamal,17,RW,11630,J. Koundé,8,RB,264,FC Barcelona,29.56,-25.46,5,wide_right,3,attacking_third,False,28.64,-27.49,5,wide_right,3,attacking_third,False,8_121,8121,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,2.3,-114.38,4,sideway_right,False,False,6.23,1,jogging,6.62,4.85,-1.76,31.42,33.19,1.86,4.55,2.69,21.08,19.31,-1.77,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,15.0,2,medium,,,,,,-25.25,1,forward,,,,,,,,,,True,10,4,6,3,ahead,3,ahead,16.28,13.71,14.44,-19.43,4,half_space_right,2,middle_third,False,16.47,-21.18,5,wide_right,2,middle_third,False,False,False,,False,False,0.005,0.9722,0.9585,True,8130,True,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,,,,,
9_118,609,2002584,8126,8134,8117,13:30.7,13:32.4,13,30,1.7,1,2,right_to_left,9,on_ball_engagement,12,pressure,16968,R. Vargas,16,LW,11630,J. Koundé,8,RB,266,Sevilla FC,-22.4,14.74,2,half_space_left,1,defensive_third,False,-21.76,18.02,2,half_space_left,1,defensive_third,False,8_121,8121,8134,1,pass,,,,3,drawing,1,1,47,,,,,,,False,2,finish,8,low_block,,,,,,,,,,,,,False,False,7.27,78.96,3,sideway_left,,,15.92,2,running,,,,-32.04,-33.19,9.64,11.43,1.79,20.46,19.31,-1.15,,,,,,,False,,,,,,,,,,,,,,,,,,11630,J. Koundé,8,RB,,,,,,,,,,,,,,,42.77,41.79,-151.66,-149.55,7.62,1,jogging,8.29,,,,,,,,,,,,,,,,,,,,2,2,10,10,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,9.37,6.16,6.16,11.96,False,,,,-54.88,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,,,,,,,,,False,False,False,False,False,False,0.183,0.422,0.422,0.01,0.001,0.01,True,True,True,True,,,,,,,,,,,,,,,,,
7_306,610,2002584,8129,8134,,13:31.9,13:32.4,13,31,0.5,1,1,left_to_right,7,passing_option,,,54937,Gavi,15,AM,11630,J. Koundé,8,RB,264,FC Barcelona,27.98,-12.46,4,half_space_right,3,attacking_third,False,29.25,-14.38,4,half_space_right,3,attacking_third,False,8_121,8121,,,,1_62,6,pulling_half_space,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,1.87,-56.52,4,sideway_right,False,False,16.48,2,running,2.31,2.24,-0.07,32.41,33.19,4.43,3.94,-0.49,20.09,19.31,-0.78,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,14.82,1,short,,,,,,31.2,1,forward,,,,,,,,,,True,10,5,5,3,ahead,3,ahead,15.09,14.48,15.36,-20.73,5,wide_right,2,middle_third,False,16.47,-21.18,5,wide_right,2,middle_third,False,False,False,,False,False,0.0087,0.6698,0.7469,True,8131,False,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,,,,,,,,,,,,,,,,
7_307,611,2002584,8132,8134,,13:32.2,13:32.4,13,32,0.2,1,1,left_to_right,7,passing_option,,,16062,Raphinha,16,LW,11630,J. Koundé,8,RB,264,FC Barcelona,28.51,29.66,1,wide_left,3,attacking_third,False,28.59,29.53,1,wide_left,3,attacking_third,False,8_121,8121,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,0.29,-69.08,4,sideway_right,False,False,2.73,1,jogging,13.46,10.33,-3.12,32.85,33.19,4.34,4.6,0.26,19.65,19.31,-0.34,False,False,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,52.14,3,long,,,,,,76.56,3,sideway_left,,,,52.96,3,long,83.88,3,sideway_left,True,10,9,1,3,ahead,3,ahead,52.21,52.14,16.03,-21.04,5,wide_right,2,middle_third,False,16.47,-21.18,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0084,0.6936,0.1608,False,8134,False,,,,,,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,,,,,,,,,,,,,,,,
1_63,612,2002584,8159,8189,,13:34.9,13:37.9,13,34,3.0,1,1,left_to_right,1,off_ball_run,2,coming_short,12378,F. de Jong,11,RDM,16062,Raphinha,16,LW,264,FC Barcelona,19.28,4.93,3,center,3,attacking_third,False,15.18,18.17,2,half_space_left,2,middle_third,False,8_122,8164,,,,,,,3,drawing,1,1,47,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,13.98,107.21,3,sideway_left,True,False,16.71,2,running,7.3,5.31,-1.99,36.05,33.35,16.77,18.17,1.4,16.45,19.15,2.7,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,behind,2,same_line,26.42,12.16,23.93,30.94,1,wide_left,3,attacking_third,False,16.79,30.22,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0028,0.9952,0.9642,True,,True,1,False,,,,True,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,
